GeneID	GYAPG	GYAOY	GYAOZ	GYAPA	GYAPB	GYAPC	GYAPH	GYAPN	GYAPO	GYAPP	GYAPS	GYAPT
jgi.p|Debha1|5595	179	1166	656	1121	379	560	295	235	179	345	434	192
jgi.p|Debha1|5596	25	104	54	125	37	70	151	105	70	44	36	32
jgi.p|Debha1|5597	71	444	262	472	229	467	484	535	235	181	196	121
jgi.p|Debha1|5598	50	139	160	109	73	140	451	153	210	143	136	70
jgi.p|Debha1|5599	42	74	124	82	39	55	302	69	124	88	85	30
jgi.p|Debha1|56	1	3	4	7	1	1	1	0	0	1	1	0
jgi.p|Debha1|560	174	287	420	259	174	217	640	268	326	340	339	176
jgi.p|Debha1|5600	750	1056	2142	1036	665	1186	3587	826	1382	1681	1887	849
jgi.p|Debha1|5601	557	944	1412	851	586	857	3604	1057	1551	1433	1342	609
jgi.p|Debha1|5602	5084	16393	21211	14673	8339	9265	7364	5272	3095	10249	12547	4699
jgi.p|Debha1|5603	129	292	384	241	154	280	816	222	318	282	282	144
jgi.p|Debha1|5604	72	141	172	161	76	119	748	181	282	159	203	84
jgi.p|Debha1|5605	1393	4660	5439	4448	3139	5159	1571	884	896	3598	3998	1662
jgi.p|Debha1|5606	2	1	3	7	1	2	2	0	1	1	4	1
jgi.p|Debha1|5607	367	990	1167	833	681	609	790	345	318	649	862	359
jgi.p|Debha1|5608	260	636	771	710	458	862	1992	743	904	787	773	406
jgi.p|Debha1|5609	3065	4067	8321	4298	2266	5204	9183	2207	3801	5418	6134	3132
jgi.p|Debha1|561	587	1233	1480	1364	712	1106	2512	763	1003	957	1126	500
jgi.p|Debha1|5610	69	75	113	96	29	55	458	112	167	83	76	57
jgi.p|Debha1|5611	70	249	222	264	134	135	558	235	235	146	152	76
jgi.p|Debha1|5612	67	96	146	124	56	108	407	112	183	202	170	87
jgi.p|Debha1|5613	88	194	255	233	83	133	535	231	214	153	165	89
jgi.p|Debha1|5614	5497	17264	19186	16890	11774	17978	194141	146625	98881	15405	17961	7893
jgi.p|Debha1|5615	252	729	702	690	354	466	593	343	297	573	584	229
jgi.p|Debha1|5616	398	311	744	349	226	282	1490	274	535	613	682	298
jgi.p|Debha1|5617	12578	42749	41198	35701	28955	30860	6392	5575	3798	29054	31016	12532
jgi.p|Debha1|5618	268	432	705	428	308	646	2817	891	1259	722	701	390
jgi.p|Debha1|5619	22	68	54	42	23	64	364	115	127	47	46	33
jgi.p|Debha1|562	128	160	267	124	77	139	805	200	369	254	245	117
jgi.p|Debha1|5620	28	53	70	76	51	53	70	13	26	62	62	37
jgi.p|Debha1|5621	1	11	13	5	0	15	4	1	0	6	7	3
jgi.p|Debha1|5622	3995	30155	17466	28270	14989	32252	10685	9736	6119	11616	13718	5966
jgi.p|Debha1|5623	832	962	1873	920	619	774	558	137	230	1560	1424	623
jgi.p|Debha1|5624	49	58	88	68	31	44	472	118	180	87	80	28
jgi.p|Debha1|5625	107	544	358	473	187	144	98	61	53	164	228	83
jgi.p|Debha1|5626	64	100	184	154	74	140	627	175	289	118	101	76
jgi.p|Debha1|5627	1	3	5	4	1	0	53	11	32	2	5	0
jgi.p|Debha1|5628	18	34	51	70	36	55	196	73	81	50	63	19
jgi.p|Debha1|5629	54	119	105	128	67	97	513	139	226	115	136	66
jgi.p|Debha1|563	115	76	252	145	84	135	603	161	290	244	264	120
jgi.p|Debha1|5630	150	338	444	346	230	293	489	183	266	312	286	138
jgi.p|Debha1|5631	81	94	223	154	54	119	595	239	256	120	124	70
jgi.p|Debha1|5632	75	106	146	140	74	133	1017	228	350	138	192	56
jgi.p|Debha1|5633	21	49	62	31	24	66	202	98	97	70	67	39
jgi.p|Debha1|5634	21	54	81	76	38	71	360	145	146	97	93	26
jgi.p|Debha1|5635	1011	1534	2492	1531	1099	1563	2502	724	1038	1812	1935	870
jgi.p|Debha1|5636	498	839	1420	816	459	1009	2550	751	1094	1297	1243	609
jgi.p|Debha1|5637	33	61	98	73	73	56	206	81	92	71	78	23
jgi.p|Debha1|5638	2525	6857	8757	7544	2973	6750	4561	2030	2351	4429	5200	2635
jgi.p|Debha1|5639	31	77	89	97	39	39	680	200	274	65	79	52
jgi.p|Debha1|564	32	117	101	105	54	70	266	89	124	96	104	36
jgi.p|Debha1|5640	84	155	247	187	95	200	1191	436	428	157	133	92
jgi.p|Debha1|5641	426	374	849	429	240	410	1393	280	505	716	669	300
jgi.p|Debha1|5642	57	110	119	97	43	99	301	91	114	106	102	59
jgi.p|Debha1|5643	21	68	91	53	34	67	469	166	154	46	75	21
jgi.p|Debha1|5644	78	229	202	199	128	184	1690	500	728	214	199	92
jgi.p|Debha1|5645	96	91	195	145	92	172	1458	370	566	139	176	103
jgi.p|Debha1|5646	20	9	41	25	9	44	63	33	27	44	59	24
jgi.p|Debha1|5647	1709	2286	4042	2282	1345	2554	10170	2162	4280	4033	3971	1909
jgi.p|Debha1|5648	9087	30300	36589	30954	20441	39370	124865	39350	50274	36972	45043	19003
jgi.p|Debha1|5649	365	1456	1607	1488	702	1570	1340	803	749	957	1153	554
jgi.p|Debha1|565	23	50	47	74	13	29	175	58	61	20	11	12
jgi.p|Debha1|5650	271	424	791	354	228	397	1036	240	353	422	469	204
jgi.p|Debha1|5651	6708	31967	29932	35677	21202	42298	19712	12181	9774	17375	23437	10642
jgi.p|Debha1|5652	568	490	1316	548	378	625	919	204	427	946	879	433
jgi.p|Debha1|5653	15685	66989	71427	73326	44637	111970	118243	78645	54421	40975	50758	24725
jgi.p|Debha1|5654	305	1241	1073	1184	661	1460	2544	1497	1261	842	929	426
jgi.p|Debha1|5655	5564	13348	20285	14824	8370	21315	18253	8363	9753	16865	19539	9210
jgi.p|Debha1|5656	78	283	211	241	121	210	704	272	360	196	218	128
jgi.p|Debha1|5657	103	301	263	346	171	292	866	358	333	342	323	128
jgi.p|Debha1|5658	994	870	2394	954	555	1227	2474	538	1003	1965	2048	979
jgi.p|Debha1|5659	147	243	377	269	173	259	528	180	269	336	332	168
jgi.p|Debha1|566	177	226	366	251	159	153	1085	226	452	234	218	121
jgi.p|Debha1|5660	285	346	716	311	160	352	2731	563	1199	493	535	240
jgi.p|Debha1|5661	17	31	59	69	29	60	41	36	21	15	29	15
jgi.p|Debha1|5662	747	563	1978	634	357	635	5170	869	2147	1454	1628	789
jgi.p|Debha1|5663	11	49	42	52	28	56	202	69	105	55	58	21
jgi.p|Debha1|5664	9	13	13	16	8	11	310	72	84	14	18	3
jgi.p|Debha1|5665	66	129	205	141	81	252	4584	1686	1938	219	248	132
jgi.p|Debha1|5666	1105	1679	3073	1679	982	1801	2901	871	1481	2248	2487	1222
jgi.p|Debha1|5667	750	730	1880	745	478	1061	3006	832	1464	1789	1679	741
jgi.p|Debha1|5668	422	654	1154	685	444	951	1005	329	458	999	1217	547
jgi.p|Debha1|5669	801	2988	3146	3281	1755	3826	1549	910	868	1918	2295	991
jgi.p|Debha1|567	1623	2173	3591	2218	1306	2582	13504	2986	5271	2554	2756	1436
jgi.p|Debha1|5670	2120	5013	8381	6238	3035	7720	9860	4622	4644	6323	6829	3285
jgi.p|Debha1|5671	2077	3918	6925	3580	2357	4694	5957	1524	3495	6512	6754	3469
jgi.p|Debha1|5672	133	111	224	150	71	122	951	189	363	168	192	68
jgi.p|Debha1|5673	0	19	7	37	4	9	17	14	6	13	6	0
jgi.p|Debha1|5674	56	154	179	162	74	116	346	104	135	156	130	66
jgi.p|Debha1|5675	148	570	481	647	334	347	183	79	63	284	377	178
jgi.p|Debha1|5676	30	43	61	38	14	26	158	26	52	52	48	18
jgi.p|Debha1|5677	1304	3327	5752	3314	1610	3603	4938	1170	1940	2697	3089	1508
jgi.p|Debha1|5678	5196	10748	17110	12058	6035	12020	25952	8908	12816	10832	13121	5945
jgi.p|Debha1|5679	1498	1974	3169	1680	1318	2142	9525	3073	3780	2566	3057	1380
jgi.p|Debha1|568	660	1554	2269	1563	1103	2273	1106	463	521	2185	2343	905
jgi.p|Debha1|5680	29	113	67	94	41	55	187	128	115	46	43	21
jgi.p|Debha1|5681	77	133	194	96	103	73	397	194	207	252	242	84
jgi.p|Debha1|5682	143	223	335	278	177	334	1828	472	802	371	360	174
jgi.p|Debha1|5683	20	39	70	40	22	28	305	53	95	38	38	18
jgi.p|Debha1|5684	51	136	142	138	59	95	628	191	249	139	121	68
jgi.p|Debha1|5685	24	55	79	84	42	48	194	57	62	53	57	32
jgi.p|Debha1|5686	222	455	630	499	322	473	435	122	173	401	504	210
jgi.p|Debha1|5687	1713	13073	7263	13287	4198	7537	2836	1766	1276	2864	3721	1897
jgi.p|Debha1|5688	80	191	267	193	99	132	1271	603	542	264	278	116
jgi.p|Debha1|5689	38	57	92	75	36	62	12196	1223	3120	115	120	52
jgi.p|Debha1|569	239	586	765	642	608	614	177	95	80	737	759	279
jgi.p|Debha1|5690	57	90	117	71	41	75	678	101	257	247	225	114
jgi.p|Debha1|5691	1197	1841	3548	2341	929	1585	2153	769	1333	1873	2084	1001
jgi.p|Debha1|5692	14	31	50	52	14	25	218	62	90	35	29	12
jgi.p|Debha1|5693	944	1493	2592	1520	848	1551	1881	665	818	1698	1651	774
jgi.p|Debha1|5694	558	2090	2125	2266	1060	1763	1544	708	884	1565	1825	830
jgi.p|Debha1|5695	11	43	47	74	26	40	240	126	101	42	31	21
jgi.p|Debha1|5696	303	463	685	639	351	513	1262	333	479	549	508	280
jgi.p|Debha1|5697	21	63	50	70	24	32	106	60	52	38	52	10
jgi.p|Debha1|5698	33	61	79	79	46	64	445	159	199	49	57	32
jgi.p|Debha1|5699	9	31	27	13	10	12	510	103	180	24	18	11
jgi.p|Debha1|57	1897	2816	5571	3618	2165	5082	403790	86258	162443	2647	3079	1451
jgi.p|Debha1|570	32	77	66	70	33	72	288	131	135	87	91	33
jgi.p|Debha1|5700	440	555	1253	545	243	528	2660	522	949	912	952	462
jgi.p|Debha1|5701	235	362	560	382	342	300	681	178	266	539	479	222
jgi.p|Debha1|5702	41	108	104	84	47	86	260	112	129	112	144	45
jgi.p|Debha1|5703	2462	7620	9250	9501	4706	6830	24966	11798	13928	6153	6716	2981
jgi.p|Debha1|5704	71	136	216	168	119	189	382	121	202	202	231	98
jgi.p|Debha1|5705	318	553	696	544	440	620	3086	957	1356	678	667	301
jgi.p|Debha1|5706	35	49	93	73	48	66	278	152	123	85	92	42
jgi.p|Debha1|5707	16	47	40	50	30	33	150	67	67	57	47	23
jgi.p|Debha1|5708	15	58	53	57	21	41	170	56	66	45	44	17
jgi.p|Debha1|5709	32	115	105	120	65	69	189	80	113	74	125	51
jgi.p|Debha1|571	18	56	55	57	24	30	413	112	134	33	27	22
jgi.p|Debha1|5710	327	405	811	391	233	390	1710	373	753	764	823	323
jgi.p|Debha1|5711	41	79	75	101	47	103	506	145	183	104	77	45
jgi.p|Debha1|5712	89	210	308	251	129	239	946	356	438	287	282	138
jgi.p|Debha1|5713	3720	12814	14977	14898	8167	19609	14337	9143	9291	10285	12858	6300
jgi.p|Debha1|5714	49	142	177	115	73	143	685	227	313	238	236	114
jgi.p|Debha1|5715	451	584	1032	671	307	616	2343	581	1041	1075	1049	431
jgi.p|Debha1|5716	318	463	678	542	342	537	1501	328	561	657	626	244
jgi.p|Debha1|5717	350	706	915	767	459	676	1088	404	548	668	736	323
jgi.p|Debha1|5718	141	322	470	449	209	382	571	197	225	322	307	153
jgi.p|Debha1|5719	477	641	1275	553	448	773	1614	400	560	1163	1108	472
jgi.p|Debha1|572	25	50	57	36	21	43	209	61	83	44	54	20
jgi.p|Debha1|5720	65	183	179	209	108	161	678	245	278	196	225	84
jgi.p|Debha1|5721	99	182	180	266	106	156	880	213	328	101	150	73
jgi.p|Debha1|5722	164	278	374	312	200	232	2430	646	960	299	270	156
jgi.p|Debha1|5723	4	4	16	8	5	15	132	28	58	9	9	14
jgi.p|Debha1|5724	927	2560	2807	2546	1039	2017	1935	745	974	1509	1700	900
jgi.p|Debha1|5725	133	146	304	171	91	171	2841	466	885	155	178	111
jgi.p|Debha1|5726	1016	952	2205	968	573	979	3006	549	1210	1735	1859	837
jgi.p|Debha1|5727	93	195	258	198	122	165	1819	479	627	280	299	97
jgi.p|Debha1|5728	617	1359	1972	1520	1012	1566	3512	929	1386	1193	1230	659
jgi.p|Debha1|5729	111	229	368	250	132	337	1205	372	508	173	233	159
jgi.p|Debha1|573	11	75	53	98	19	28	188	41	86	31	27	13
jgi.p|Debha1|5730	313	450	827	574	235	321	476	74	162	526	451	241
jgi.p|Debha1|5731	2145	2148	4479	2779	1324	2798	1917	460	886	2029	2344	1413
jgi.p|Debha1|5732	8648	11115	23583	12599	6632	16783	41125	10784	18661	20796	21797	10299
jgi.p|Debha1|5733	156	291	340	352	165	250	2123	534	903	285	304	156
jgi.p|Debha1|5734	38	96	124	98	66	116	342	168	160	81	96	68
jgi.p|Debha1|5735	637	2664	2720	3109	1696	3105	924	590	555	2684	3035	1250
jgi.p|Debha1|5736	306	1365	1205	1666	1053	1512	598	541	376	1143	1361	583
jgi.p|Debha1|5737	27	48	67	48	20	26	187	40	55	49	34	24
jgi.p|Debha1|5738	52	60	178	73	40	114	833	187	338	106	98	60
jgi.p|Debha1|5739	1	25	6	13	1	13	8	14	7	12	12	13
jgi.p|Debha1|574	127	156	286	192	105	129	973	190	370	217	233	115
jgi.p|Debha1|5740	1108	8535	5468	7634	3791	6817	4506	3833	2383	3061	3804	1725
jgi.p|Debha1|5741	37	112	103	86	63	131	394	146	186	150	182	48
jgi.p|Debha1|5742	25	77	70	62	23	52	533	130	226	71	65	19
jgi.p|Debha1|5743	4	19	29	5	7	7	85	9	28	16	18	8
jgi.p|Debha1|5744	17336	20555	56852	21169	13735	36644	69366	18761	32528	37348	41533	20119
jgi.p|Debha1|5745	20	59	69	69	34	34	185	67	59	69	61	22
jgi.p|Debha1|5746	422	354	892	349	225	376	1726	319	794	1074	1032	438
jgi.p|Debha1|5747	11	68	49	52	13	25	122	90	55	22	16	12
jgi.p|Debha1|5748	39	65	75	48	50	24	215	71	86	64	86	26
jgi.p|Debha1|5749	207	606	673	694	335	572	886	264	374	485	500	217
jgi.p|Debha1|575	35	64	86	80	48	72	223	72	61	77	88	23
jgi.p|Debha1|5750	2018	7083	7446	6433	5436	9163	3482	2215	2139	6968	7781	3071
jgi.p|Debha1|5751	443	846	1354	918	693	1282	3538	1072	1494	1424	1353	622
jgi.p|Debha1|5752	420	1288	1596	1545	970	2129	919	408	418	1362	1611	802
jgi.p|Debha1|5753	2082	2819	5212	2864	1757	3144	4009	988	1597	4317	4698	2183
jgi.p|Debha1|5754	62	104	114	117	47	83	146	43	60	80	88	39
jgi.p|Debha1|5755	1015	1576	2102	1534	932	1752	4177	1045	1828	1570	1622	799
jgi.p|Debha1|5756	310	272	677	281	188	413	1372	355	587	657	898	426
jgi.p|Debha1|5757	51	163	197	192	75	122	733	274	261	162	162	74
jgi.p|Debha1|5758	181	414	429	488	243	413	1338	456	597	326	414	172
jgi.p|Debha1|5759	132	181	283	269	123	141	211	147	107	223	250	107
jgi.p|Debha1|576	1256	1442	3518	1560	859	1821	6094	1465	2739	916	1329	898
jgi.p|Debha1|5760	788	889	2360	1162	542	1137	3823	1052	1665	1622	1718	830
jgi.p|Debha1|5761	66	149	182	126	93	116	781	231	376	202	227	87
jgi.p|Debha1|5762	38	158	115	198	53	80	320	155	150	118	94	48
jgi.p|Debha1|5763	382	568	1130	602	354	446	1053	232	464	726	768	364
jgi.p|Debha1|5764	34	89	82	109	55	54	107	52	40	74	66	23
jgi.p|Debha1|5765	20	64	47	48	25	47	157	59	56	40	72	27
jgi.p|Debha1|5766	62	97	149	69	72	69	481	110	214	166	160	65
jgi.p|Debha1|5767	647	827	1829	903	467	1139	1940	462	729	1363	1486	809
jgi.p|Debha1|5768	14	72	39	72	24	31	46	29	23	27	20	15
jgi.p|Debha1|5769	82	203	207	169	118	140	797	208	356	167	145	95
jgi.p|Debha1|577	4055	8113	15574	8300	4919	10493	9627	3077	4698	10557	11742	5716
jgi.p|Debha1|5770	259	159	578	202	136	265	1096	273	526	533	594	240
jgi.p|Debha1|5771	20636	171858	100070	164004	87121	166020	16635	11922	9064	50514	62947	28282
jgi.p|Debha1|5772	34212	125423	139435	126905	94549	156693	19969	16118	11135	100167	122450	51454
jgi.p|Debha1|5773	579	963	1804	1112	556	1070	737	205	367	1646	1831	781
jgi.p|Debha1|5774	129	239	334	215	174	189	1439	459	559	241	329	134
jgi.p|Debha1|5775	28	70	77	87	23	71	296	107	151	52	66	16
jgi.p|Debha1|5776	483	510	1231	382	288	711	2070	532	1185	1024	942	451
jgi.p|Debha1|5777	572	1417	1925	1489	1196	1451	773	463	481	1608	1654	712
jgi.p|Debha1|5778	67	206	231	223	110	164	803	282	315	198	201	89
jgi.p|Debha1|5779	1177	1378	2652	1498	699	1511	1884	494	869	2221	2307	1031
jgi.p|Debha1|578	98	205	287	244	123	209	923	261	317	215	200	96
jgi.p|Debha1|5780	96	100	197	69	54	92	1172	142	500	126	169	101
jgi.p|Debha1|5781	87	130	197	120	70	79	700	156	254	179	153	76
jgi.p|Debha1|5782	13452	22116	36130	18263	19630	19915	11776	5506	5662	35960	33548	13925
jgi.p|Debha1|5783	515	1028	1495	980	784	1112	551	181	272	1178	1263	510
jgi.p|Debha1|5784	1418	1619	2334	2087	1143	3235	3996	1322	1881	1503	1579	755
jgi.p|Debha1|5785	193	507	565	438	272	490	3182	816	1283	523	565	273
jgi.p|Debha1|5786	61	208	235	186	98	208	590	203	190	192	226	113
jgi.p|Debha1|5787	312	464	1003	521	249	612	1396	387	552	779	885	411
jgi.p|Debha1|5788	275	804	847	909	446	1102	1327	579	514	668	679	318
jgi.p|Debha1|5789	19	69	85	89	43	49	404	134	161	94	110	58
jgi.p|Debha1|579	63	228	223	250	128	166	509	173	217	217	171	86
jgi.p|Debha1|5790	211	443	750	515	263	518	1847	634	792	706	659	340
jgi.p|Debha1|5791	171	433	660	432	218	459	1028	272	458	456	473	221
jgi.p|Debha1|5792	97	360	274	365	138	262	1211	738	639	317	296	171
jgi.p|Debha1|5793	285	302	552	337	267	307	3556	673	1409	578	602	241
jgi.p|Debha1|5794	614	1192	1917	1468	910	2582	4320	1650	2315	1634	2114	1058
jgi.p|Debha1|5795	311	502	832	543	361	517	273	120	115	556	633	292
jgi.p|Debha1|5796	408	688	1278	774	429	1151	1326	460	653	1234	1328	572
jgi.p|Debha1|5797	32438	54564	127014	54361	33788	88926	122804	36245	50220	87139	92750	47496
jgi.p|Debha1|5798	62	90	138	139	64	60	629	156	308	92	99	47
jgi.p|Debha1|5799	289	672	911	798	381	753	855	313	407	716	749	400
jgi.p|Debha1|58	120	206	292	206	128	229	5497	1942	3367	416	341	136
jgi.p|Debha1|580	168	528	576	540	200	382	2925	604	1166	477	479	242
jgi.p|Debha1|5800	784	3001	3563	3117	1967	3472	467	294	253	2722	2911	1156
jgi.p|Debha1|5801	901	1131	2488	1198	623	1483	3016	747	1366	2026	2268	1154
jgi.p|Debha1|5802	1333	1564	3506	1847	979	1947	5257	1250	2592	2517	2791	1339
jgi.p|Debha1|5803	311	549	778	453	413	654	3252	1002	1214	961	961	384
jgi.p|Debha1|5804	759	670	1359	810	532	693	4066	645	1456	1139	1229	609
jgi.p|Debha1|5805	595	787	1591	765	513	853	4007	1029	1523	1731	1747	738
jgi.p|Debha1|5806	3275	6876	11817	8329	4511	11428	13188	5023	5399	6958	8832	4193
jgi.p|Debha1|5807	779	659	1543	723	431	757	1271	275	535	1108	1180	553
jgi.p|Debha1|5808	135	270	349	281	167	256	1057	306	379	303	295	164
jgi.p|Debha1|5809	153	389	528	423	216	413	524	171	260	477	489	209
jgi.p|Debha1|581	10	30	41	18	11	27	265	48	105	16	21	14
jgi.p|Debha1|5810	474	2936	1870	2998	1323	3191	1630	1285	872	1354	1663	744
jgi.p|Debha1|5811	54	157	155	193	94	124	253	71	105	135	138	65
jgi.p|Debha1|5812	686	1066	1702	992	675	964	1538	744	822	1430	1477	676
jgi.p|Debha1|5813	307	701	839	720	369	783	1316	455	676	615	624	312
jgi.p|Debha1|5814	15577	27774	46422	29316	21831	26313	11047	3964	5089	29753	32402	13320
jgi.p|Debha1|5815	20	42	61	37	18	35	55	25	25	49	36	16
jgi.p|Debha1|5816	82	217	280	249	127	211	874	250	345	312	310	143
jgi.p|Debha1|5817	274	194	578	263	123	159	1673	405	801	403	366	184
jgi.p|Debha1|5818	7	26	23	42	17	42	16	19	10	30	19	12
jgi.p|Debha1|5819	455	566	1021	603	371	663	3134	674	1328	990	1007	508
jgi.p|Debha1|582	111	244	371	232	117	131	974	230	438	274	251	118
jgi.p|Debha1|5820	938	807	2356	978	521	854	475	156	243	1622	1633	792
jgi.p|Debha1|5821	21	74	68	58	37	50	339	103	108	86	73	35
jgi.p|Debha1|5822	32	93	111	88	34	87	367	99	159	120	99	39
jgi.p|Debha1|5823	39	70	98	82	51	53	483	90	173	78	78	41
jgi.p|Debha1|5824	1451	2046	3775	1905	1427	1737	4099	1205	1775	2930	3092	1343
jgi.p|Debha1|5825	777	2751	2410	2789	1990	2735	1851	1846	1180	2114	2190	974
jgi.p|Debha1|5826	28	61	83	72	39	63	196	79	88	80	55	29
jgi.p|Debha1|5827	4542	36797	22667	36164	19572	40067	19693	13349	10580	14578	18035	8388
jgi.p|Debha1|5828	1149	2471	3436	2220	1656	2219	1581	662	903	2523	2835	1166
jgi.p|Debha1|5829	3	2	3	1	1	0	0	0	1	1	0	2
jgi.p|Debha1|583	138	106	279	162	97	141	1164	299	467	216	233	125
jgi.p|Debha1|5830	243	1924	1084	1795	1308	2304	94	104	59	769	1040	498
jgi.p|Debha1|5831	1142	7226	5056	6581	4130	8155	4081	5097	2620	3617	3959	1762
jgi.p|Debha1|5832	120	185	310	191	86	125	674	139	278	212	200	102
jgi.p|Debha1|5833	288	736	915	752	307	540	1867	426	714	545	632	285
jgi.p|Debha1|5834	140	289	374	298	154	176	385	163	164	265	304	144
jgi.p|Debha1|5835	1481	2543	4045	2876	1808	3072	14211	3882	5449	4743	4257	1973
jgi.p|Debha1|5836	1296	3590	4401	3414	2326	3035	3368	2322	1806	3249	3625	1598
jgi.p|Debha1|5837	648	1200	2276	1436	652	1190	1350	477	519	1568	1730	737
jgi.p|Debha1|5838	109	139	216	141	99	190	1106	237	506	222	215	98
jgi.p|Debha1|5839	31	67	83	80	63	78	186	88	80	61	50	27
jgi.p|Debha1|584	1850	5221	7298	5944	2889	6950	5779	2194	2505	3992	5064	2226
jgi.p|Debha1|5840	402	646	960	640	307	429	779	230	349	735	654	342
jgi.p|Debha1|5841	42	102	125	149	58	107	411	140	187	152	153	53
jgi.p|Debha1|5842	45	155	132	153	68	123	489	146	181	118	108	47
jgi.p|Debha1|5843	2613	5304	9701	6098	2981	5580	7041	1837	2997	5751	6928	3131
jgi.p|Debha1|5844	141	256	417	296	124	231	1113	174	389	241	275	141
jgi.p|Debha1|5845	59	123	178	160	90	97	630	196	315	136	155	89
jgi.p|Debha1|5846	37	78	104	62	43	79	704	218	294	88	62	45
jgi.p|Debha1|5847	120	146	223	134	72	104	2069	393	496	88	90	41
jgi.p|Debha1|5848	24	39	38	74	8	28	148	50	44	32	28	15
jgi.p|Debha1|5849	33	91	94	89	47	67	207	132	62	71	87	38
jgi.p|Debha1|585	24	94	54	52	27	53	205	41	85	59	77	30
jgi.p|Debha1|5850	27	106	68	112	32	36	422	144	156	55	61	21
jgi.p|Debha1|5851	200	607	605	484	250	389	744	344	369	472	458	212
jgi.p|Debha1|5852	9	49	48	48	22	36	203	82	82	30	22	12
jgi.p|Debha1|5853	19	56	43	39	31	35	283	111	102	36	42	15
jgi.p|Debha1|5854	27	64	69	55	33	62	455	136	175	94	50	37
jgi.p|Debha1|5855	859	2761	3224	2995	1658	3195	3176	1362	1453	2098	2584	1138
jgi.p|Debha1|5856	14907	150000	71444	126484	55980	101758	17161	16560	9882	37272	41591	17680
jgi.p|Debha1|5857	25535	80532	108069	83597	62637	92520	8291	5893	4456	60513	75616	30687
jgi.p|Debha1|5858	28156	122956	130663	129058	82145	152146	19622	14930	10120	73054	89147	40534
jgi.p|Debha1|5859	34	36	50	45	10	27	132	38	48	23	30	21
jgi.p|Debha1|586	668	645	1610	654	372	765	1538	347	819	1228	1332	661
jgi.p|Debha1|5860	173	253	390	276	125	292	792	216	383	260	262	104
jgi.p|Debha1|5861	83	128	174	105	71	80	211	74	82	132	137	53
jgi.p|Debha1|5862	32	65	74	136	29	47	316	124	131	53	43	20
jgi.p|Debha1|5863	122	293	355	282	100	152	750	211	301	211	209	115
jgi.p|Debha1|5864	37	129	164	122	51	97	509	189	227	74	121	56
jgi.p|Debha1|5865	153	324	352	321	180	259	479	102	205	229	259	145
jgi.p|Debha1|5866	402	643	1379	650	381	718	2100	437	848	1030	964	531
jgi.p|Debha1|5867	10	13	10	9	7	8	11	2	4	12	10	5
jgi.p|Debha1|5868	46140	57421	130688	65220	33759	69045	176038	42242	64220	85631	101755	47256
jgi.p|Debha1|5869	82	343	300	361	193	199	1005	465	435	294	288	135
jgi.p|Debha1|587	1496	3428	5383	3826	2351	4910	3372	1005	1493	3639	4399	2081
jgi.p|Debha1|5870	108	204	231	201	106	165	1692	517	581	242	216	102
jgi.p|Debha1|5871	64	528	255	568	94	205	161	179	107	89	107	43
jgi.p|Debha1|5872	502	1092	1253	1029	686	963	833	289	417	1091	1253	454
jgi.p|Debha1|5873	142	245	257	254	81	127	663	206	276	194	186	88
jgi.p|Debha1|5874	3	27	30	20	12	7	180	85	55	16	10	5
jgi.p|Debha1|5875	72	144	250	129	115	94	295	94	114	167	205	95
jgi.p|Debha1|5876	88	202	235	226	111	221	431	121	204	252	227	103
jgi.p|Debha1|5877	1	50	25	32	8	13	130	77	60	7	17	10
jgi.p|Debha1|5878	29	105	66	87	49	64	79	87	35	68	67	25
jgi.p|Debha1|5879	1609	15306	11673	15774	5585	9493	3263	2345	2076	4465	5692	2511
jgi.p|Debha1|588	22	42	30	52	29	26	303	82	124	39	57	20
jgi.p|Debha1|5880	97	106	195	142	82	92	305	54	118	129	141	56
jgi.p|Debha1|5881	140	205	450	201	98	212	365	94	150	318	344	162
jgi.p|Debha1|5882	18	39	45	50	29	50	148	91	58	45	41	32
jgi.p|Debha1|5883	33	146	123	167	68	106	223	118	71	101	92	39
jgi.p|Debha1|5884	70	138	177	183	81	154	502	132	202	228	246	85
jgi.p|Debha1|5885	26	160	99	155	46	50	378	144	135	82	69	32
jgi.p|Debha1|5886	35288	83774	118949	84229	69459	84309	24401	21191	13802	85836	97754	39005
jgi.p|Debha1|5887	5	41	27	39	10	18	39	18	17	11	12	9
jgi.p|Debha1|5888	7	21	27	42	13	16	21	3	8	15	29	10
jgi.p|Debha1|5889	299	465	987	546	337	326	924	244	374	619	742	337
jgi.p|Debha1|589	160	358	477	310	152	275	1717	593	779	425	373	221
jgi.p|Debha1|5890	27	76	50	76	22	48	180	83	73	46	35	13
jgi.p|Debha1|5891	25	72	72	93	47	50	474	201	188	84	84	44
jgi.p|Debha1|5892	556	1162	1372	1220	684	1067	4473	1476	2036	1118	1187	602
jgi.p|Debha1|5893	28	62	68	79	35	47	358	150	137	52	42	15
jgi.p|Debha1|5894	146	247	394	279	212	269	658	147	161	291	281	165
jgi.p|Debha1|5895	8	33	34	20	24	28	240	96	69	24	39	11
jgi.p|Debha1|5896	39	135	129	72	59	86	402	137	183	99	104	55
jgi.p|Debha1|5897	4	36	29	32	9	16	74	12	29	13	11	13
jgi.p|Debha1|5898	46	113	113	114	60	62	463	174	195	130	115	53
jgi.p|Debha1|5899	2530	8840	10029	9238	4610	6967	10422	3373	4750	6234	8521	3276
jgi.p|Debha1|59	21	38	65	22	29	41	88	33	48	70	83	26
