GeneID	GYAPU	GYAPW	GYAPX	GYAPY	GYAPZ	GYASA	GYOYB	GYOYC	GYASG	GYOYG	GYASN	GYASO
jgi.p|Debsub1|7364	849	446	679	486	666	887	24	25	57	406	870	278
jgi.p|Debsub1|73667	290	152	141	107	130	158	6	11	12	62	197	22
jgi.p|Debsub1|7373	1166	503	1420	971	1102	1306	127	143	264	620	1138	940
jgi.p|Debsub1|7380	635	350	608	353	441	623	42	123	103	205	325	244
jgi.p|Debsub1|73915	9660	4967	10975	6014	6908	9130	908	1791	1838	3405	6710	3306
jgi.p|Debsub1|7392	3743	1965	3619	3439	3592	4723	103	140	247	1371	3825	1764
jgi.p|Debsub1|73920	415	180	369	226	293	436	11	31	20	200	359	118
jgi.p|Debsub1|7397	180	100	144	107	153	281	8	13	47	135	145	33
jgi.p|Debsub1|73972	398	199	340	223	297	387	24	15	47	199	432	110
jgi.p|Debsub1|73982	3158	1476	4586	2119	2867	2836	1146	1833	2544	1957	3457	2907
jgi.p|Debsub1|7403	9355	4395	14598	6119	7365	7358	4628	4638	10479	3804	7459	6887
jgi.p|Debsub1|7404	2105	1063	3153	2111	2276	2785	698	786	1393	1083	2262	2417
jgi.p|Debsub1|74105	1435	703	1546	1305	1730	1317	35	88	61	734	1470	538
jgi.p|Debsub1|74128	358	174	266	123	189	268	16	28	46	208	291	66
jgi.p|Debsub1|74131	1311	655	1562	1009	1116	1520	43	125	120	810	1209	491
jgi.p|Debsub1|74141	2147	1044	2663	1690	1872	2150	171	253	312	740	1626	1208
jgi.p|Debsub1|74157	173	60	74	52	76	119	5	6	14	49	95	16
jgi.p|Debsub1|74283	23771	11235	32136	15130	18044	20223	3462	5591	6981	8742	16699	16337
jgi.p|Debsub1|74426	525	287	694	487	545	568	181	153	251	283	573	594
jgi.p|Debsub1|74430	2355	1132	2736	1998	2153	2308	85	264	98	976	1861	995
jgi.p|Debsub1|74440	1614	771	1684	702	911	961	218	378	462	729	939	1002
jgi.p|Debsub1|74441	22	9	9	10	6	25	4	0	2	14	37	15
jgi.p|Debsub1|74442	2403	1240	1319	966	1031	995	71	41	126	688	1342	541
jgi.p|Debsub1|74457	3429	1640	4222	3165	3027	3472	254	325	381	1360	2559	1855
jgi.p|Debsub1|74645	2089	1083	2658	1817	2119	2258	140	414	219	1317	2263	1019
jgi.p|Debsub1|74675	1644	757	2562	1163	1522	1739	808	814	1680	805	1464	1180
jgi.p|Debsub1|74830	1028	484	784	496	533	750	18	34	73	294	534	217
jgi.p|Debsub1|74840	1825	892	1577	1054	1231	1423	35	87	111	537	1275	495
jgi.p|Debsub1|74888	1249	559	717	571	667	719	35	32	57	304	773	320
jgi.p|Debsub1|74994	5183	2208	6117	2858	3228	3785	986	1600	1799	3430	4212	5668
jgi.p|Debsub1|75836	758	384	614	448	529	730	29	43	53	356	743	281
jgi.p|Debsub1|75935	4507	2242	5233	3786	3920	4920	194	281	325	1674	4411	2028
jgi.p|Debsub1|75936	558	282	472	373	416	512	27	37	56	218	498	241
jgi.p|Debsub1|75961	36135	16406	40654	22808	27562	34502	2000	4446	4427	16567	23670	16719
jgi.p|Debsub1|75970	9	17	21	13	20	29	22	5	37	5	6	19
jgi.p|Debsub1|75978	2238	1023	1269	944	1037	1741	21	41	80	453	1270	153
jgi.p|Debsub1|76103	1873	932	1991	1300	1503	1656	45	115	120	705	1451	701
jgi.p|Debsub1|76165	752	343	473	281	298	313	28	9	17	187	381	125
jgi.p|Debsub1|76277	289	171	156	168	226	408	9	18	37	140	226	59
jgi.p|Debsub1|76278	899	399	457	298	371	477	18	21	18	202	532	123
jgi.p|Debsub1|76281	2462	1411	2810	2277	2511	3540	310	390	625	1367	2760	2079
jgi.p|Debsub1|76282	1043	611	921	761	823	1083	29	50	55	426	1007	273
jgi.p|Debsub1|76298	33	23	31	16	36	47	36	9	34	19	42	46
jgi.p|Debsub1|76354	1305	656	717	665	870	1225	39	32	78	395	1056	275
jgi.p|Debsub1|76359	288	138	300	203	204	342	63	70	193	139	181	109
jgi.p|Debsub1|76386	649	280	413	224	237	434	18	12	26	110	294	43
jgi.p|Debsub1|76457	12447	5978	14887	10808	9928	14042	1332	2829	2279	3678	7664	6411
jgi.p|Debsub1|76479	4768	2207	5083	2707	2960	5004	266	551	809	2633	3228	1242
jgi.p|Debsub1|76553	526	248	355	380	335	513	6	12	23	105	244	27
jgi.p|Debsub1|76578	6903	3422	4345	3170	3587	5226	99	101	205	1591	4418	942
jgi.p|Debsub1|76579	3097	1423	4179	2272	2627	3286	2467	1563	4859	1508	2749	2647
jgi.p|Debsub1|76581	411	194	190	128	161	266	1	8	12	117	199	13
jgi.p|Debsub1|76595	1452	635	1922	973	1157	1227	511	862	667	1058	1479	1671
jgi.p|Debsub1|76607	905	454	635	297	411	599	34	34	55	397	667	210
jgi.p|Debsub1|76622	387	221	245	163	201	207	10	11	28	69	158	67
jgi.p|Debsub1|76640	2368	1031	1048	693	975	1498	56	56	163	553	1216	289
jgi.p|Debsub1|76654	9868	4640	13838	6601	7847	8870	6319	4625	11252	4891	8980	9722
jgi.p|Debsub1|76659	28126	16705	25214	33453	38825	51922	1002	897	1894	15540	49807	12374
jgi.p|Debsub1|76668	1629	746	861	724	766	1482	34	45	115	413	1055	186
jgi.p|Debsub1|76672	299	110	248	176	246	263	25	15	28	130	248	154
jgi.p|Debsub1|76691	840	373	356	243	276	257	3	13	26	96	210	54
jgi.p|Debsub1|76725	4839	2431	4203	2406	3478	5949	698	877	1775	2678	3982	1160
jgi.p|Debsub1|76727	31	14	53	36	62	64	5	8	2	46	41	36
jgi.p|Debsub1|76728	449	247	223	171	131	275	26	20	32	124	255	49
jgi.p|Debsub1|76738	881	422	628	416	460	722	40	35	47	322	514	113
jgi.p|Debsub1|76972	5025	2578	6215	3228	3780	4561	2077	2248	3321	2616	4257	4508
jgi.p|Debsub1|76980	2190	949	2315	1509	1647	1788	65	91	76	930	1663	621
jgi.p|Debsub1|77145	2116	838	1143	879	1051	1873	52	69	143	495	1288	259
jgi.p|Debsub1|77150	356	166	118	70	94	80	6	9	13	64	119	58
jgi.p|Debsub1|77158	2811	1374	1441	887	1010	1392	43	61	104	767	1295	292
jgi.p|Debsub1|77168	1664	712	1096	529	770	1122	58	78	106	788	1068	269
jgi.p|Debsub1|77196	948	456	647	671	836	2082	24	60	132	214	192	57
jgi.p|Debsub1|77204	5140	2707	4655	3060	3756	5094	133	215	326	1947	3715	1204
jgi.p|Debsub1|77434	197	101	196	89	114	166	21	38	77	106	183	84
jgi.p|Debsub1|77607	2686	1344	2736	1903	2181	2428	217	194	396	1315	2535	1074
jgi.p|Debsub1|77637	84	42	66	47	68	87	11	20	45	76	72	17
jgi.p|Debsub1|77650	2684	1466	3891	2295	2373	2746	1149	1434	1832	1392	2951	2949
jgi.p|Debsub1|77654	2679	1277	2093	1655	1832	2174	60	113	125	721	1838	523
jgi.p|Debsub1|77663	1980	1051	2129	1504	1959	2212	100	204	203	883	1984	844
jgi.p|Debsub1|77718	3796	1927	2444	1901	2129	1773	68	93	150	998	2531	1060
jgi.p|Debsub1|77721	5235	2403	2252	1232	1389	2581	36	66	120	440	1157	91
jgi.p|Debsub1|77722	1516	845	1338	886	1114	1420	32	30	52	323	943	258
jgi.p|Debsub1|77746	1378	643	958	737	801	1140	66	63	154	379	942	350
jgi.p|Debsub1|78013	3156	1703	3190	1896	2238	2965	436	423	966	1635	2611	1893
jgi.p|Debsub1|78020	1500	773	1420	696	818	1179	54	88	93	563	1028	426
jgi.p|Debsub1|78027	2688	1075	1368	806	1129	2058	43	94	118	861	1413	160
jgi.p|Debsub1|78088	112	58	201	132	182	215	31	59	78	95	189	115
jgi.p|Debsub1|78117	3228	1607	3373	1905	2164	2354	2993	2135	5366	2730	2773	4828
jgi.p|Debsub1|78152	569	265	370	209	231	293	5	19	25	131	321	66
jgi.p|Debsub1|78197	127	64	92	87	128	180	1	17	7	97	165	45
jgi.p|Debsub1|78230	2515	1122	2652	1292	1429	1914	59	115	121	865	1584	651
jgi.p|Debsub1|78268	2152	1088	1784	1118	1567	1943	148	131	286	1081	1912	947
jgi.p|Debsub1|78273	795	412	554	469	511	829	14	30	11	265	616	107
jgi.p|Debsub1|78276	87	42	113	95	102	130	20	13	37	151	288	259
jgi.p|Debsub1|78278	596	382	752	625	604	959	67	100	98	160	322	207
jgi.p|Debsub1|78280	750	362	516	489	492	771	39	21	69	189	546	126
jgi.p|Debsub1|78445	2907	1368	3748	1209	1371	1748	1073	869	2095	878	1696	1612
jgi.p|Debsub1|78450	4	3	4	2	6	7	0	1	1	1	5	0
jgi.p|Debsub1|78467	1235	606	535	379	398	303	49	14	48	236	557	294
jgi.p|Debsub1|78468	2216	1261	2593	1605	1692	1704	108	214	197	823	1275	868
jgi.p|Debsub1|78535	2012	1004	2882	1619	2101	2287	254	352	575	1605	2987	2048
jgi.p|Debsub1|78634	1767	869	2019	1194	1436	1782	133	284	295	775	1297	545
jgi.p|Debsub1|78647	3873	1962	5265	3026	3668	4953	1319	1514	3182	2565	4339	2632
jgi.p|Debsub1|78656	1160	679	1275	1536	1498	2277	115	104	194	665	1441	817
jgi.p|Debsub1|78707	2245	1100	1464	988	1125	1685	17	41	94	681	1239	200
jgi.p|Debsub1|78717	497	257	237	204	244	236	10	5	21	106	249	94
jgi.p|Debsub1|78762	632	290	311	234	292	438	11	23	37	172	325	68
jgi.p|Debsub1|78917	2121	862	1486	654	914	1066	32	70	58	702	982	215
jgi.p|Debsub1|78924	2406	1105	2735	1884	1985	2058	117	190	248	688	1434	999
jgi.p|Debsub1|78943	686	359	969	602	677	723	107	212	161	443	896	565
jgi.p|Debsub1|79802	139	68	115	117	108	163	52	28	92	42	98	70
jgi.p|Debsub1|79916	1270	587	1382	717	859	1109	239	301	464	577	1068	836
jgi.p|Debsub1|79925	3163	1511	3015	1783	2306	4051	359	562	848	1789	2512	1170
jgi.p|Debsub1|79927	3392	1675	2706	1595	1999	2725	66	174	217	1390	2596	460
jgi.p|Debsub1|79928	4963	2161	4508	2222	2728	3461	149	201	300	1997	3671	1763
jgi.p|Debsub1|79929	11129	5751	10398	7136	8274	11480	311	638	738	3724	8688	2574
jgi.p|Debsub1|79930	218	95	91	68	110	142	4	11	5	90	164	40
jgi.p|Debsub1|79968	746	334	479	409	508	837	11	12	34	378	641	133
jgi.p|Debsub1|80271	3012	1669	3795	2036	2198	3419	859	393	1317	634	1644	1448
jgi.p|Debsub1|80285	557	269	359	218	318	359	16	19	61	126	309	49
jgi.p|Debsub1|80286	3870	2003	2833	2180	2441	3316	51	91	119	974	2291	460
jgi.p|Debsub1|80315	771	343	905	538	697	857	47	146	140	684	1134	442
jgi.p|Debsub1|80319	3288	1451	3265	1394	1830	2862	147	290	397	1712	2600	1046
jgi.p|Debsub1|80325	2607	1242	2602	1524	1663	2095	136	284	250	964	1606	644
jgi.p|Debsub1|80326	405	204	299	200	302	326	15	19	31	174	314	169
jgi.p|Debsub1|80333	402	217	406	220	314	502	44	66	90	238	370	143
jgi.p|Debsub1|80334	836	454	849	756	796	928	44	100	100	401	815	469
jgi.p|Debsub1|80507	1548	729	1291	819	957	1246	46	81	117	540	1172	332
jgi.p|Debsub1|80594	715	378	519	367	427	604	24	32	52	266	612	210
jgi.p|Debsub1|80602	1040	583	467	427	481	489	13	17	19	152	434	142
jgi.p|Debsub1|80625	2708	1320	3223	1548	1988	2362	244	292	434	1262	2274	1522
jgi.p|Debsub1|80763	470	204	264	166	218	277	9	17	12	109	242	58
jgi.p|Debsub1|80764	1658	900	1907	1133	1340	1604	96	193	161	723	1492	859
jgi.p|Debsub1|81025	107	54	87	56	61	101	0	0	1	18	52	10
jgi.p|Debsub1|81033	1033	546	772	410	548	909	69	91	197	481	995	317
jgi.p|Debsub1|81035	538	246	437	211	329	442	26	29	50	259	613	100
jgi.p|Debsub1|81036	400	171	359	131	248	322	86	68	121	165	258	85
jgi.p|Debsub1|81040	1357	650	897	662	802	1291	42	31	104	494	962	377
jgi.p|Debsub1|81042	2682	1337	2149	1498	1686	2730	39	51	125	756	1583	342
jgi.p|Debsub1|81043	2244	1052	2011	1405	1577	2024	88	107	197	615	1593	679
jgi.p|Debsub1|81046	451	201	274	135	152	339	12	10	20	108	202	16
jgi.p|Debsub1|81050	2182	1002	2211	1186	1554	2090	162	152	352	1102	1613	1331
jgi.p|Debsub1|81051	747	344	565	305	359	532	12	27	61	305	422	90
jgi.p|Debsub1|81090	629	284	711	554	578	818	93	170	185	160	326	304
jgi.p|Debsub1|81091	57	30	92	39	40	49	53	43	93	7	11	18
jgi.p|Debsub1|81103	22894	11648	22973	13708	16268	20865	766	984	1470	7464	16905	6510
jgi.p|Debsub1|81108	716	395	506	249	291	530	23	44	60	160	462	105
jgi.p|Debsub1|81117	27	11	28	19	34	41	18	8	58	3	23	15
jgi.p|Debsub1|81232	316	131	154	110	109	247	9	14	18	91	169	23
jgi.p|Debsub1|81276	644	318	534	323	409	597	19	60	58	177	468	107
jgi.p|Debsub1|81502	345	175	308	185	271	328	18	31	46	140	252	129
jgi.p|Debsub1|81503	213	89	204	233	231	358	62	120	168	71	131	98
jgi.p|Debsub1|81540	44	15	55	50	89	90	62	75	110	6	8	5
jgi.p|Debsub1|819	125	67	155	108	137	185	19	27	59	86	132	104
jgi.p|Debsub1|81996	922	447	507	378	543	723	38	49	111	412	895	224
jgi.p|Debsub1|82022	3793	1759	4989	1348	1540	1987	1476	1451	2681	1209	2201	2135
jgi.p|Debsub1|82023	687	306	508	275	355	486	9	18	27	254	483	133
jgi.p|Debsub1|82028	1229	680	585	423	503	676	27	47	122	282	588	98
jgi.p|Debsub1|82049	1542	775	1043	765	883	1094	21	29	61	327	961	174
jgi.p|Debsub1|82059	530	238	386	279	371	569	75	66	190	313	511	137
jgi.p|Debsub1|82409	180	96	287	163	174	178	90	179	240	129	193	158
jgi.p|Debsub1|82416	1003	509	966	637	724	757	15	46	48	242	538	150
jgi.p|Debsub1|82418	562	255	387	353	384	576	17	14	27	157	358	51
jgi.p|Debsub1|82440	501	268	482	301	397	242	173	133	324	372	479	207
jgi.p|Debsub1|82442	1486	742	2101	1067	1337	1263	241	548	440	800	1433	813
jgi.p|Debsub1|82446	1023	462	955	663	814	1015	63	148	193	624	1121	484
jgi.p|Debsub1|82455	378	210	220	111	184	218	8	5	14	111	212	31
jgi.p|Debsub1|83109	394	196	153	88	109	71	5	9	15	58	160	73
jgi.p|Debsub1|83111	1431	776	1609	1233	1290	1360	36	78	52	560	1285	363
jgi.p|Debsub1|83112	1002	513	1406	862	1011	1206	366	398	773	537	1080	690
jgi.p|Debsub1|83117	47	35	67	77	87	110	22	24	49	30	57	38
jgi.p|Debsub1|83118	1282	664	1564	954	1321	1389	850	396	1553	673	1535	1491
jgi.p|Debsub1|83126	18069	9412	20583	14886	15889	19761	835	1476	1522	8207	18404	10480
jgi.p|Debsub1|83165	706	326	666	433	539	684	12	23	30	255	613	95
jgi.p|Debsub1|83169	424	199	466	268	374	447	135	60	217	188	454	292
jgi.p|Debsub1|83181	515	257	540	317	327	423	15	51	55	196	388	182
jgi.p|Debsub1|83240	3565	1649	4661	2982	3537	3866	275	798	642	1591	2973	2407
jgi.p|Debsub1|83248	2996	1604	3107	2374	2783	3347	109	133	188	1293	3025	1493
jgi.p|Debsub1|83249	1391	634	1501	937	1010	1191	61	162	115	490	950	551
jgi.p|Debsub1|83329	2101	1053	2115	1269	1575	1889	111	209	274	841	1671	698
jgi.p|Debsub1|83336	2044	942	2222	1106	1511	1360	376	476	781	2011	2796	2852
jgi.p|Debsub1|83340	4768	2179	6618	3760	3712	4395	1029	1214	1827	1718	2972	3707
jgi.p|Debsub1|83341	1027	515	1085	419	535	590	188	109	203	338	692	624
jgi.p|Debsub1|83584	3721	1908	4456	2874	2993	3839	543	649	1181	1475	3239	3001
jgi.p|Debsub1|83815	1126	632	1009	600	551	889	32	45	60	179	384	173
jgi.p|Debsub1|83831	1166	571	1229	854	958	960	53	85	116	407	861	442
jgi.p|Debsub1|83846	592	265	512	359	402	525	24	34	60	212	468	242
jgi.p|Debsub1|83847	568	270	452	299	363	461	15	24	29	210	429	94
jgi.p|Debsub1|839	1675	813	941	549	675	1155	16	24	54	431	708	120
jgi.p|Debsub1|83909	286	135	180	102	162	197	14	17	23	98	221	60
jgi.p|Debsub1|83915	727	349	571	437	424	779	21	38	43	339	601	132
jgi.p|Debsub1|83918	38008	18943	55650	22426	30647	32400	45470	24285	64611	19263	37549	54556
jgi.p|Debsub1|83969	41780	21669	43084	22941	33562	36429	6942	6141	9724	23241	44909	38093
jgi.p|Debsub1|84268	3725	1856	4003	2317	2514	3002	110	232	223	1519	2532	1185
jgi.p|Debsub1|84458	5645	2786	6334	3542	4312	4900	514	505	844	2575	5194	3225
jgi.p|Debsub1|84459	3773	1804	4237	3063	3491	3933	695	869	1091	2176	3839	3704
jgi.p|Debsub1|84480	1824	827	2121	1308	1320	1718	248	456	361	827	1353	934
jgi.p|Debsub1|84486	848	492	1199	698	835	983	470	317	785	388	903	1072
jgi.p|Debsub1|84991	5817	2613	6816	3655	3911	4320	374	559	693	3350	5222	4138
jgi.p|Debsub1|84992	3629	1884	3362	2682	2686	3822	90	99	186	1186	2935	999
jgi.p|Debsub1|84994	902	406	980	654	748	797	57	99	154	495	863	621
jgi.p|Debsub1|85017	247	136	240	253	202	289	6	7	11	80	167	67
jgi.p|Debsub1|85018	4393	2126	4824	2714	3301	4247	201	234	470	1691	3452	1950
jgi.p|Debsub1|85020	249	110	192	161	185	231	16	11	12	138	213	80
jgi.p|Debsub1|85021	145	65	140	73	97	132	18	17	22	49	115	39
jgi.p|Debsub1|85053	1224	614	516	419	544	436	33	39	72	210	629	185
jgi.p|Debsub1|85058	390	230	305	237	249	353	27	23	39	115	322	103
jgi.p|Debsub1|85063	2155	990	1826	1525	1680	1953	43	92	113	924	1833	643
jgi.p|Debsub1|85076	391	189	288	227	307	324	10	19	28	161	326	93
jgi.p|Debsub1|85086	664	270	599	282	301	594	45	78	105	266	329	100
jgi.p|Debsub1|85088	2938	1440	3578	2113	2462	2905	327	514	779	1866	2490	2357
jgi.p|Debsub1|85162	4776	2173	3180	2027	2959	3736	170	167	343	2341	4108	1526
jgi.p|Debsub1|85165	246	114	200	144	160	191	8	13	27	92	186	34
jgi.p|Debsub1|85214	2596	1229	3131	1654	2050	2856	905	662	1693	1969	2782	2204
jgi.p|Debsub1|85215	4431	2352	1983	1774	1840	2320	51	64	84	664	2046	467
jgi.p|Debsub1|85222	720	343	538	304	383	382	12	40	35	200	418	143
jgi.p|Debsub1|85230	917	414	501	255	396	442	55	27	91	400	667	283
jgi.p|Debsub1|85232	6	2	10	6	10	13	0	0	0	9	11	3
jgi.p|Debsub1|85233	1129	556	1494	1046	1073	1341	125	241	314	571	1158	972
jgi.p|Debsub1|85247	2159	1118	2787	1661	1998	2264	153	239	273	948	1989	1582
jgi.p|Debsub1|85263	802	418	430	455	489	686	22	12	41	222	644	135
jgi.p|Debsub1|85278	9459	4651	11868	6524	7156	9081	2800	3078	4583	3385	6718	6194
jgi.p|Debsub1|85286	2135	1073	1046	882	1016	1388	49	49	143	331	854	161
jgi.p|Debsub1|85288	1050	532	1590	1036	1064	1310	182	266	247	533	1184	963
jgi.p|Debsub1|85290	3134	1593	4201	2706	2859	3601	171	464	425	1690	3016	1951
jgi.p|Debsub1|85440	1315	638	1568	614	715	732	134	186	236	534	878	756
jgi.p|Debsub1|85656	37300	17503	54127	36378	37232	44113	67091	37912	86657	22209	37405	50128
jgi.p|Debsub1|85814	281	120	295	164	210	333	80	72	132	178	304	143
jgi.p|Debsub1|85865	2973	1530	3525	2131	2726	3047	452	584	936	1525	2721	1997
jgi.p|Debsub1|86019	602	292	564	263	397	391	4	32	38	239	381	81
jgi.p|Debsub1|86596	527	213	356	298	345	428	13	19	38	188	422	132
jgi.p|Debsub1|86665	227	114	319	348	355	453	54	60	125	108	275	235
jgi.p|Debsub1|86790	901	452	719	463	601	621	27	28	59	409	880	254
jgi.p|Debsub1|86791	92	56	63	74	88	108	4	1	5	31	78	15
jgi.p|Debsub1|86836	1804	831	1657	632	779	1224	49	43	77	580	1111	519
jgi.p|Debsub1|86840	620	247	324	134	201	334	39	75	145	350	408	57
jgi.p|Debsub1|86903	712	395	558	356	368	682	6	11	20	215	548	69
jgi.p|Debsub1|86977	1130	552	1219	704	863	1144	693	439	1257	504	693	517
jgi.p|Debsub1|87217	234	110	209	176	228	222	7	12	39	103	169	34
jgi.p|Debsub1|87224	2465	1194	1895	1120	1391	1695	55	77	112	784	1749	496
jgi.p|Debsub1|8723	488	238	285	185	190	277	4	3	4	74	201	27
jgi.p|Debsub1|87231	835	440	634	574	542	774	12	34	24	204	571	128
jgi.p|Debsub1|8730	983	502	727	594	573	726	21	25	61	230	644	156
jgi.p|Debsub1|8731	1917	895	1841	1243	1520	1686	82	102	178	660	1629	700
jgi.p|Debsub1|87573	1693	897	1962	1215	1411	1891	163	296	397	649	1345	699
jgi.p|Debsub1|87643	751	461	759	647	667	937	31	29	52	302	837	247
jgi.p|Debsub1|87734	649	314	717	388	503	655	33	87	140	342	507	337
jgi.p|Debsub1|87737	630	314	670	353	398	624	10	43	44	258	425	127
jgi.p|Debsub1|87746	102	54	117	106	127	193	62	67	129	4429	6771	7432
jgi.p|Debsub1|87748	355	198	437	263	322	405	9	9	23	148	268	160
jgi.p|Debsub1|87754	1374	662	1500	1084	1154	1705	80	169	146	426	1014	489
jgi.p|Debsub1|87755	379	164	198	126	181	281	18	21	60	128	274	37
jgi.p|Debsub1|87766	1751	856	2150	943	955	1254	187	290	302	859	1535	1454
jgi.p|Debsub1|87768	423	201	239	126	195	263	6	11	24	168	321	67
jgi.p|Debsub1|8783	1652	700	1447	892	1082	1627	93	145	184	778	1394	408
jgi.p|Debsub1|87839	5729	2705	8260	4416	5018	5967	2789	2335	5687	2963	5265	5524
jgi.p|Debsub1|87856	36	11	23	13	16	44	0	4	1	13	38	13
jgi.p|Debsub1|87857	2	1	2	2	3	4	0	1	0	1	3	1
jgi.p|Debsub1|87868	58	27	57	36	53	46	14	24	29	20	27	24
jgi.p|Debsub1|87872	485	231	374	220	219	305	24	26	29	129	368	133
jgi.p|Debsub1|8788	1184	674	1473	885	965	1404	97	138	199	543	1147	761
jgi.p|Debsub1|87952	1042	547	1095	485	619	692	223	213	489	545	863	564
jgi.p|Debsub1|8817	1654	701	2143	1044	1222	1500	214	226	379	1086	1478	1383
jgi.p|Debsub1|8823	17	9	12	29	17	35	5	7	1	6	33	13
jgi.p|Debsub1|8825	797	362	753	527	572	685	21	43	29	267	596	133
jgi.p|Debsub1|88274	5537	2836	4788	3215	3746	4359	101	126	219	1742	4453	1427
jgi.p|Debsub1|88279	988	427	463	381	509	787	18	15	55	191	615	105
jgi.p|Debsub1|88280	970	432	871	527	693	899	10	40	44	367	737	212
jgi.p|Debsub1|8829	596	275	856	496	571	688	363	202	568	292	575	793
jgi.p|Debsub1|88312	1693	856	1897	878	1228	1259	332	270	559	780	1406	1359
jgi.p|Debsub1|88333	654	362	803	679	766	937	95	153	277	322	653	427
jgi.p|Debsub1|88335	1597	739	1525	1132	1152	1251	46	44	94	508	1163	431
jgi.p|Debsub1|88342	930	469	1047	398	607	737	151	113	246	379	839	790
jgi.p|Debsub1|88345	1221	613	1689	934	1093	1252	337	567	612	663	1149	956
jgi.p|Debsub1|88351	1333	714	1234	852	987	1250	20	60	60	414	992	343
jgi.p|Debsub1|88366	874	458	511	378	548	706	32	27	53	256	669	140
jgi.p|Debsub1|88378	8151	4330	7781	6307	7686	9728	785	792	1355	4505	9504	4977
jgi.p|Debsub1|88380	1049	469	1351	839	931	1187	518	564	1166	1836	2569	3348
jgi.p|Debsub1|88477	6990	3284	8370	3521	5011	4728	1120	1567	2182	3691	5884	5815
jgi.p|Debsub1|88847	3899	2029	4186	2601	3163	4503	100	201	321	1546	3132	802
jgi.p|Debsub1|88848	974	408	1039	721	797	1198	75	150	197	439	874	474
jgi.p|Debsub1|88849	1558	759	985	756	937	1644	44	59	108	546	1001	157
jgi.p|Debsub1|89109	1061	540	1486	746	866	955	162	133	376	320	731	760
jgi.p|Debsub1|89111	229	177	611	288	312	365	9	5	15	43	152	54
jgi.p|Debsub1|89127	1517	702	2313	995	1269	1292	1146	580	1565	674	1379	1768
jgi.p|Debsub1|89182	5442	2709	5441	2802	3476	3529	205	373	386	2362	3994	1552
jgi.p|Debsub1|89183	49	26	54	38	56	80	8	12	16	31	66	28
jgi.p|Debsub1|89205	3211	1506	3309	1562	2182	2380	122	340	322	1316	2334	1485
jgi.p|Debsub1|89209	645	290	400	297	351	293	7	17	28	142	285	92
jgi.p|Debsub1|89212	1978	931	2198	1621	1654	2014	100	126	160	898	1762	1081
jgi.p|Debsub1|89984	3781	1930	4659	2819	3551	3919	901	799	1017	2212	4575	4263
jgi.p|Debsub1|90324	470	228	262	199	266	230	1	1	21	79	283	59
jgi.p|Debsub1|9035	1200	623	644	635	589	892	26	37	75	286	732	134
jgi.p|Debsub1|90517	552	221	583	326	405	643	101	142	291	302	393	160
jgi.p|Debsub1|90524	2356	1064	1886	887	1039	880	43	82	102	518	1144	488
jgi.p|Debsub1|90535	2372	1109	2917	1400	1694	2050	429	716	1108	1372	1848	2039
jgi.p|Debsub1|90538	1278	585	1218	649	723	830	36	46	60	386	821	401
jgi.p|Debsub1|90544	3573	1594	4299	2576	2942	4174	278	400	552	1365	2805	1949
jgi.p|Debsub1|90565	1137	641	1213	866	968	1299	16	39	55	405	974	198
jgi.p|Debsub1|90575	10406	4896	14041	7363	8406	9190	2867	4657	4814	5929	9669	10828
jgi.p|Debsub1|90576	464	215	480	278	358	505	47	93	106	261	408	139
jgi.p|Debsub1|90585	901	445	605	384	459	591	14	25	35	237	552	72
jgi.p|Debsub1|90590	2749	1383	1363	1076	1305	1582	27	31	53	648	1437	442
jgi.p|Debsub1|90597	24681	11969	31634	23727	27897	33798	1651	3763	3516	16144	29880	19345
jgi.p|Debsub1|90659	1977	1020	2364	1268	1669	2361	506	595	946	1196	1797	944
jgi.p|Debsub1|90670	1498	675	1251	694	955	1421	43	62	95	584	1042	225
jgi.p|Debsub1|9146	257	120	234	162	247	296	147	92	233	223	323	146
jgi.p|Debsub1|9147	5889	3372	7776	6383	6549	9365	1146	1614	1905	2519	6111	3618
jgi.p|Debsub1|9151	1878	937	1555	1008	1095	1366	68	119	177	460	1134	496
jgi.p|Debsub1|91611	1561	808	1086	924	1063	1487	73	46	127	402	1084	298
jgi.p|Debsub1|9162	6902	3447	7821	4672	6016	7555	3223	1835	6135	3430	6288	5461
jgi.p|Debsub1|9165	5717	2800	6482	3269	3805	5224	359	602	903	1602	2757	2255
jgi.p|Debsub1|91872	3363	1733	3605	2626	3052	3857	77	143	216	1440	3133	1509
jgi.p|Debsub1|91946	445	217	279	174	245	298	9	13	21	139	294	43
jgi.p|Debsub1|91950	764	382	800	600	672	806	54	80	135	342	850	430
jgi.p|Debsub1|91960	5275	2886	5372	4054	4934	5803	530	541	754	2812	6118	4729
jgi.p|Debsub1|91962	621	302	700	448	534	662	20	38	39	198	411	164
jgi.p|Debsub1|91981	500	273	334	250	310	389	12	14	16	122	295	57
jgi.p|Debsub1|91984	463	327	475	318	382	549	92	52	115	241	572	238
jgi.p|Debsub1|92086	285	156	337	171	195	225	18	33	43	91	158	89
jgi.p|Debsub1|92108	6172	3118	5490	4128	4473	5864	138	242	296	2396	5478	2127
jgi.p|Debsub1|92109	1960	966	2204	1616	1756	1921	118	152	182	787	1638	1118
jgi.p|Debsub1|9213	47484	24858	48731	26991	29370	36648	1397	1790	2355	12765	32221	11427
